state	provider	provider_type	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Colorado	Regis University	Traditional	103	628	531	251	0.140902873	0.859097127	0.679028133	0.320971867
Colorado	Rocky Mountain College of Art and Design	Traditional	7	27	20	8	0.205882353	0.794117647	0.714285714	0.285714286
Colorado	San Luis Valley  Board of Cooperative Education Services	Alternative, not IHE-based	1	1	2	0	0.5	0.5	1	0
Colorado	Southeastern  Board of Cooperative Education Services	Alternative, not IHE-based	8	5	13	0	0.615384615	0.384615385	1	0
Colorado	Stanley British Primary School	Alternative, not IHE-based	9	39	37	11	0.1875	0.8125	0.770833333	0.229166667
Colorado	The Colorado College	Traditional	5	10	14	1	0.333333333	0.666666667	0.933333333	0.066666667
Colorado	University of Colorado - Boulder	Traditional	90	236	276	44	0.27607362	0.72392638	0.8625	0.1375
Colorado	University of Colorado - Colorado Springs	Traditional	18	85	94	9	0.174757282	0.825242718	0.912621359	0.087378641
Colorado	University of Colorado - Colorado Springs	Alternative, IHE-based	4	8	8	4	0.333333333	0.666666667	0.666666667	0.333333333
Colorado	University of Colorado - Denver	Traditional	60	221	217	49	0.213523132	0.786476868	0.815789474	0.184210526
Colorado	University of Colorado - Denver	Alternative, IHE-based	60	137	135	55	0.304568528	0.695431472	0.710526316	0.289473684
Colorado	University of Denver	Traditional	15	18	24	8	0.454545455	0.545454545	0.75	0.25
Colorado	University of Northern Colorado	Traditional	414	1517	1239	419	0.214396686	0.785603314	0.747285887	0.252714113
Colorado	University of Phoenix - CO	Traditional	40	164	80	40	0.196078431	0.803921569	0.666666667	0.333333333
Colorado	West Central Licensing Program	Alternative, not IHE-based	5	7	0	0	0.416666667	0.583333333
Colorado	Western State Colorado University	Traditional	1	3	3	1	0.25	0.75	0.75	0.25
Colorado	Western State Colorado University	Alternative, IHE-based	1	1	2	0	0.5	0.5	1	0
Connecticut	Albertus Magnus College	Traditional	1	5	6	0	0.166666667	0.833333333	1	0
Connecticut	Alternate Route to Certification--OHE	Alternative, not IHE-based	4	2	2	4	0.666666667	0.333333333	0.333333333	0.666666667
Connecticut	Central Connecticut State Univ	Traditional	164	329	425	64	0.332657201	0.667342799	0.869120654	0.130879346
Connecticut	Charter Oak State College ECE ARC	Alternative, IHE-based	0	3	2	1	0	1	0.666666667	0.333333333
Connecticut	Connecticut College	Traditional	5	34	32	7	0.128205128	0.871794872	0.820512821	0.179487179
Connecticut	Eastern Connecticut State Univ	Traditional	76	271	307	44	0.219020173	0.780979827	0.874643875	0.125356125
Connecticut	Fairfield University	Traditional	28	147	57	10	0.16	0.84	0.850746269	0.149253731
Connecticut	Mitchell College	Traditional	0	6	6	0	0	1	1	0
Connecticut	Quinnipiac University	Traditional	23	94	109	9	0.196581197	0.803418803	0.923728814	0.076271186
Connecticut	Sacred Heart University	Traditional	56	202	201	33	0.217054264	0.782945736	0.858974359	0.141025641
Connecticut	Southern Connecticut State Univ	Traditional	63	395	346	85	0.137554585	0.862445415	0.802784223	0.197215777
Connecticut	Teach for America - CT	Alternative, not IHE-based	16	70	53	33	0.186046512	0.813953488	0.61627907	0.38372093
Connecticut	University of Bridgeport	Traditional	69	127	148	48	0.352040816	0.647959184	0.755102041	0.244897959
Connecticut	University of Connecticut	Traditional	103	332	308	57	0.236781609	0.763218391	0.843835616	0.156164384
Connecticut	University of Hartford	Traditional	31	178	163	39	0.148325359	0.851674641	0.806930693	0.193069307
Connecticut	University of New Haven	Traditional	72	137	158	32	0.344497608	0.655502392	0.831578947	0.168421053
Connecticut	University of Saint Joseph	Traditional	25	162	130	19	0.13368984	0.86631016	0.872483221	0.127516779
Connecticut	Western Connecticut State Univ	Traditional	66	151	170	45	0.304147465	0.695852535	0.790697674	0.209302326
Delaware	DE Alternative Routes to Certification	Alternative, not IHE-based	55	95	106	44	0.366666667	0.633333333	0.706666667	0.293333333
Delaware	Delaware State University	Traditional	10	34	15	29	0.227272727	0.772727273	0.340909091	0.659090909
Delaware	University of Delaware	Traditional	172	720	753	131	0.192825112	0.807174888	0.851809955	0.148190045
Delaware	Wesley College	Traditional	6	23	20	9	0.206896552	0.793103448	0.689655172	0.310344828
Delaware	Wilmington University	Traditional	192	652	531	157	0.227488152	0.772511848	0.771802326	0.228197674
District of Columbia	American University	Traditional	22	56	51	22	0.282051282	0.717948718	0.698630137	0.301369863
District of Columbia	American University	Alternative, IHE-based	0	0	0	0
District of Columbia	Capitol Teaching Residency	Alternative, not IHE-based	10	56	24	36	0.151515152	0.848484848	0.4	0.6
District of Columbia	Catholic University of America	Traditional	9	57	39	20	0.136363636	0.863636364	0.661016949	0.338983051
District of Columbia	Center for Inspired Teaching	Alternative, not IHE-based	7	23	12	18	0.233333333	0.766666667	0.4	0.6
District of Columbia	Gallaudet University	Traditional	10	29	24	14	0.256410256	0.743589744	0.631578947	0.368421053
District of Columbia	Howard University	Traditional	9	53	1	61	0.14516129	0.85483871	0.016129032	0.983870968
District of Columbia	Teach for America	Alternative, not IHE-based	0	0	0	0
District of Columbia	TEACH-NOW	Alternative, not IHE-based	83	129	113	86	0.391509434	0.608490566	0.567839196	0.432160804
District of Columbia	The George Washington University	Traditional	25	102	64	59	0.196850394	0.803149606	0.520325203	0.479674797
District of Columbia	The George Washington University	Alternative, IHE-based	2	21	11	14	0.086956522	0.913043478	0.44	0.56
District of Columbia	TNTP Academy	Alternative, not IHE-based	76	174	112	124	0.304	0.696	0.474576271	0.525423729
District of Columbia	Trinity Washington University	Traditional	26	88	47	67	0.228070175	0.771929825	0.412280702	0.587719298
District of Columbia	University of the District of Columbia	Traditional	5	2	2	7	0.714285714	0.285714286	0.222222222	0.777777778
District of Columbia	Urban Teachers	Alternative, not IHE-based	30	89	59	58	0.25210084	0.74789916	0.504273504	0.495726496
Florida	Ave Maria University	Traditional	0	2	2	0	0	1	1	0
Florida	Baptist College of Florida	Traditional	1	3	0	0	0.25	0.75
Florida	Barry University	Traditional	2	40	6	12	0.047619048	0.952380952	0.333333333	0.666666667
Florida	Bethune-Cookman University	Traditional	9	18	0	27	0.333333333	0.666666667	0	1
Florida	Broward College	Traditional	65	263	99	217	0.198170732	0.801829268	0.313291139	0.686708861
Florida	Broward College	Alternative, IHE-based	55	122	60	105	0.310734463	0.689265537	0.363636364	0.636363636
Florida	Chipola College	Traditional	10	39	41	4	0.204081633	0.795918367	0.911111111	0.088888889
Florida	Chipola College	Alternative, IHE-based	3	10	11	1	0.230769231	0.769230769	0.916666667	0.083333333
Florida	Clearwater Christian College	Traditional	2	4	6	0	0.333333333	0.666666667	1	0
Florida	College of Central Florida	Traditional	2	32	26	7	0.058823529	0.941176471	0.787878788	0.212121212
Florida	College of Central Florida	Alternative, IHE-based	0	0	0	0
Florida	Daytona State College	Traditional	25	125	128	22	0.166666667	0.833333333	0.853333333	0.146666667
Florida	Daytona State College	Alternative, IHE-based	12	33	36	9	0.266666667	0.733333333	0.8	0.2
Florida	District Alternative Certification Program	Alternative, not IHE-based	393	693	699	387	0.361878453	0.638121547	0.643646409	0.356353591
Florida	Edward Waters College	Traditional	1	8	0	9	0.111111111	0.888888889	0	1
Florida	Flagler College	Traditional	12	127	118	21	0.086330935	0.913669065	0.848920863	0.151079137
Florida	Florida A&M University	Traditional	29	65	5	86	0.308510638	0.691489362	0.054945055	0.945054945
Florida	Florida Atlantic University	Traditional	94	576	396	266	0.140298507	0.859701493	0.598187311	0.401812689
Florida	Florida College	Traditional	1	2	1	1	0.333333333	0.666666667	0.5	0.5
Florida	Florida Gateway College	Alternative, IHE-based	10	23	23	8	0.303030303	0.696969697	0.741935484	0.258064516
Florida	Florida Gulf Coast University	Traditional	111	555	516	140	0.166666667	0.833333333	0.786585366	0.213414634
Florida	Florida Gulf Coast University	Alternative, IHE-based	39	87	102	22	0.30952381	0.69047619	0.822580645	0.177419355
Florida	Florida Institute of Technology	Traditional	2	2	4	0	0.5	0.5	1	0
Florida	Florida International University	Traditional	44	309	39	299	0.124645892	0.875354108	0.115384615	0.884615385
Florida	Florida Memorial University	Traditional	2	13	0	15	0.133333333	0.866666667	0	1
Florida	Florida Southern College	Traditional	6	36	36	6	0.142857143	0.857142857	0.857142857	0.142857143
Florida	Florida Southwestern State College	Traditional	26	134	114	41	0.1625	0.8375	0.735483871	0.264516129
Florida	Florida State College at Jacksonville	Traditional	15	183	116	60	0.075757576	0.924242424	0.659090909	0.340909091
Florida	Florida State University	Traditional	117	472	440	136	0.198641766	0.801358234	0.763888889	0.236111111
Florida	Gulf Coast State College	Alternative, IHE-based	5	8	10	2	0.384615385	0.615384615	0.833333333	0.166666667
Florida	Hillsborough Community College	Alternative, IHE-based	59	220	142	109	0.211469534	0.788530466	0.565737052	0.434262948
Florida	Indian River State College	Traditional	42	111	110	39	0.274509804	0.725490196	0.738255034	0.261744966
Florida	Indian River State College	Alternative, IHE-based	74	23	66	29	0.762886598	0.237113402	0.694736842	0.305263158
Florida	Jacksonville University	Traditional	0	13	10	3	0	1	0.769230769	0.230769231
Florida	Keiser University	Traditional	0	1	0	1	0	1	0	1
Florida	Lake-Sumter State College	Alternative, IHE-based	7	22	21	3	0.24137931	0.75862069	0.875	0.125
Florida	Lynn University	Traditional	2	9	9	0	0.181818182	0.818181818	1	0
Florida	Miami Dade College	Traditional	69	297	42	311	0.18852459	0.81147541	0.11898017	0.88101983
Florida	Miami Dade College	Alternative, IHE-based	20	38	10	45	0.344827586	0.655172414	0.181818182	0.818181818
Florida	Northwest Florida State College	Traditional	17	60	62	13	0.220779221	0.779220779	0.826666667	0.173333333
Florida	Nova Southeastern University	Traditional	92	861	211	389	0.096537251	0.903462749	0.351666667	0.648333333
Florida	Palm Beach Atlantic University	Traditional	10	39	10	7	0.204081633	0.795918367	0.588235294	0.411764706
Florida	Palm Beach State College	Alternative, IHE-based	26	92	62	43	0.220338983	0.779661017	0.59047619	0.40952381
Florida	Pasco Hernando Community College	Alternative, IHE-based	19	48	54	11	0.28358209	0.71641791	0.830769231	0.169230769
Florida	Pensacola State College	Alternative, IHE-based	8	20	21	8	0.285714286	0.714285714	0.724137931	0.275862069
Florida	Polk State College	Alternative, IHE-based	39	121	93	82	0.24375	0.75625	0.531428571	0.468571429
Florida	Rollins College	Traditional	7	44	34	16	0.137254902	0.862745098	0.68	0.32
Florida	Saint Leo University	Traditional	28	283	193	52	0.090032154	0.909967846	0.787755102	0.212244898
Florida	Santa Fe College	Alternative, IHE-based	20	45	51	14	0.307692308	0.692307692	0.784615385	0.215384615
Florida	Seminole State College	Alternative, IHE-based	27	81	64	43	0.25	0.75	0.598130841	0.401869159
Florida	Southeastern University	Traditional	4	52	45	8	0.071428571	0.928571429	0.849056604	0.150943396
Florida	Southern Technical College	Traditional	8	50	17	32	0.137931034	0.862068966	0.346938776	0.653061224
Florida	St. Johns River State College	Traditional	3	60	52	10	0.047619048	0.952380952	0.838709677	0.161290323
Florida	St. Johns River State College	Alternative, IHE-based	24	52	62	16	0.315789474	0.684210526	0.794871795	0.205128205
Florida	St. Petersburg College	Traditional	59	275	270	58	0.176646707	0.823353293	0.823170732	0.176829268
Florida	St. Petersburg College	Alternative, IHE-based	12	24	33	3	0.333333333	0.666666667	0.916666667	0.083333333
Florida	State College of Florida, Manatee-Sarasota	Alternative, IHE-based	21	44	41	16	0.323076923	0.676923077	0.719298246	0.280701754
Florida	Stetson University	Traditional	6	35	6	3	0.146341463	0.853658537	0.666666667	0.333333333
Florida	Teacher Education University	Alternative, IHE-based	1	17	1	0	0.055555556	0.944444444	1	0
Florida	University of Central Florida	Traditional	240	1442	1134	511	0.142687277	0.857312723	0.689361702	0.310638298
Florida	University of Florida	Traditional	61	377	323	107	0.139269406	0.860730594	0.751162791	0.248837209
Florida	University of Florida	Alternative, IHE-based	5	18	14	7	0.217391304	0.782608696	0.666666667	0.333333333
Florida	University of Miami	Traditional	1	13	0	12	0.071428571	0.928571429	0	1
Florida	University of North Florida	Traditional	73	395	0	48	0.155982906	0.844017094	0	1
Florida	University of North Florida	Alternative, IHE-based	66	159	163	57	0.293333333	0.706666667	0.740909091	0.259090909
Florida	University of South Florida	Traditional	206	727	583	314	0.22079314	0.77920686	0.649944259	0.350055741
Florida	University of South Florida - Sarasota Manatee	Traditional	12	113	100	24	0.096	0.904	0.806451613	0.193548387
Florida	University of South Florida - St. Petersburg	Traditional	21	181	159	37	0.103960396	0.896039604	0.81122449	0.18877551
Florida	University of Tampa	Traditional	21	76	82	11	0.216494845	0.783505155	0.88172043	0.11827957
Florida	University of West Florida	Traditional	59	417	378	92	0.12394958	0.87605042	0.804255319	0.195744681
Florida	University of West Florida	Alternative, IHE-based	516	787	909	305	0.39600921	0.60399079	0.748764415	0.251235585
Florida	Valencia College	Alternative, IHE-based	46	129	98	66	0.262857143	0.737142857	0.597560976	0.402439024
Florida	Warner University	Traditional	0	3	0	3	0	1	0	1
Georgia	Albany State University	Traditional	47	182	42	137	0.205240175	0.794759825	0.234636872	0.765363128
Georgia	Armstrong State University	Traditional	50	251	203	103	0.166112957	0.833887043	0.663398693	0.336601307
Georgia	Berry College	Traditional	20	75	90	4	0.210526316	0.789473684	0.957446809	0.042553191
Georgia	Brenau University	Traditional	13	104	60	49	0.111111111	0.888888889	0.550458716	0.449541284
Georgia	Brewton-Parker College	Traditional	4	7	8	3	0.363636364	0.636363636	0.727272727	0.272727273
Georgia	Central Savannah River Area RESA	Alternative, not IHE-based	29	33	34	28	0.467741935	0.532258065	0.548387097	0.451612903
Georgia	Clark Atlanta University	Traditional	2	21	0	23	0.086956522	0.913043478	0	1
Georgia	Clayton County Schools	Alternative, not IHE-based	12	64	11	68	0.157894737	0.842105263	0.139240506	0.860759494
Georgia	Clayton State University	Traditional	23	68	25	66	0.252747253	0.747252747	0.274725275	0.725274725
Georgia	College of Coastal Georgia	Traditional	15	73	72	16	0.170454545	0.829545455	0.818181818	0.181818182
Georgia	Columbus State University	Traditional	113	281	241	112	0.28680203	0.71319797	0.682719547	0.317280453
Georgia	Covenant College	Traditional	6	48	48	3	0.111111111	0.888888889	0.941176471	0.058823529
Georgia	Dalton State College	Traditional	43	129	147	30	0.25	0.75	0.830508475	0.169491525
Georgia	Dekalb County Schools	Alternative, not IHE-based	13	28	8	32	0.317073171	0.682926829	0.2	0.8
Georgia	Emmanuel College	Traditional	8	30	33	4	0.210526316	0.789473684	0.891891892	0.108108108
Georgia	First District RESA	Alternative, not IHE-based	12	10	20	2	0.545454545	0.454545455	0.909090909	0.090909091
Georgia	Fort Valley State University	Traditional	15	34	6	42	0.306122449	0.693877551	0.125	0.875
Georgia	Fulton County Schools	Alternative, not IHE-based	2	7	2	6	0.222222222	0.777777778	0.25	0.75
Georgia	Georgia Charter School Association (GCSA)	Alternative, not IHE-based	17	33	13	36	0.34	0.66	0.265306122	0.734693878
Georgia	Georgia College and State University	Traditional	58	266	267	54	0.179012346	0.820987654	0.831775701	0.168224299
Georgia	Georgia Gwinnett College	Traditional	38	166	147	71	0.18627451	0.81372549	0.674311927	0.325688073
