state	program_code	provider	provider_type	total	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Colorado	01	Adams State University	Traditional	111	23	88	75	36	0.207207207	0.792792793	0.675675676	0.324324324
Colorado	42	Archdiocese of Denver	Alternative, not IHE-based	16	3	13	16	0	0.1875	0.8125	1	0
Colorado	23	Boulder Journey School	Alternative, not IHE-based	0	0	0	0	0
Colorado	24	Centennial Board of Cooperative Education Services	Alternative, not IHE-based	3	0	3	3	1	0	1	0.75	0.25
Colorado	03	Colorado Christian University	Traditional	170	23	147	153	13	0.135294118	0.864705882	0.921686747	0.078313253
Colorado	03	Colorado Christian University	Alternative, IHE-based	30	10	20	23	5	0.333333333	0.666666667	0.821428571	0.178571429
Colorado	07	Colorado Mesa University	Traditional	151	35	116	129	20	0.231788079	0.768211921	0.865771812	0.134228188
Colorado	05	Colorado State University - Fort Collins	Traditional	431	138	293	384	27	0.320185615	0.679814385	0.934306569	0.065693431
Colorado	16	Colorado State University - Pueblo	Traditional	187	43	144	128	59	0.229946524	0.770053476	0.684491979	0.315508021
Colorado	16	Colorado State University - Pueblo	Alternative, IHE-based	17	5	12	12	5	0.294117647	0.705882353	0.705882353	0.294117647
Colorado	44	Denver Public Schools	Alternative, not IHE-based	60	16	44	43	17	0.266666667	0.733333333	0.716666667	0.283333333
Colorado	45	Douglas County School District	Alternative, not IHE-based	22	8	14	20	1	0.363636364	0.636363636	0.952380952	0.047619048
Colorado	27	Eagle Rock School & Professional Development Center	Alternative, not IHE-based	6	2	4	6	0	0.333333333	0.666666667	1	0
Colorado	28	East Central Board of Cooperative Education Services	Alternative, not IHE-based	0	0	0	0	0
Colorado	06	Fort Lewis College	Traditional	207	58	149	127	72	0.280193237	0.719806763	0.638190955	0.361809045
Colorado	29	Friends' School	Alternative, not IHE-based	0	0	0	0	0
Colorado	08	Metropolitan State University of Denver	Traditional	1059	277	782	834	290	0.261567517	0.738432483	0.741992883	0.258007117
Colorado	08	Metropolitan State University of Denver	Alternative, IHE-based	87	39	48	63	21	0.448275862	0.551724138	0.75	0.25
Colorado	31	Mountain Board of Cooperative Education Services	Alternative, not IHE-based	29	7	22	28	2	0.24137931	0.75862069	0.933333333	0.066666667
Colorado	33	Northeast Board of Cooperative Education Services	Alternative, not IHE-based	0	0	0	0	0
Colorado	34	Northwest Board of Cooperative Education Services	Alternative, not IHE-based	0	0	0	0	0
Colorado	46	Pikes Peak  Board of Cooperative Education Services	Alternative, not IHE-based	50	23	27	42	8	0.46	0.54	0.84	0.16
Colorado	30	Public Education & Business Coalition	Alternative, not IHE-based	67	28	38	50	17	0.424242424	0.575757576	0.746268657	0.253731343
Colorado	09	Regis University	Traditional	731	103	628	531	251	0.140902873	0.859097127	0.679028133	0.320971867
Colorado	19	Rocky Mountain College of Art and Design	Traditional	34	7	27	20	8	0.205882353	0.794117647	0.714285714	0.285714286
Colorado	35	San Luis Valley  Board of Cooperative Education Services	Alternative, not IHE-based	2	1	1	2	0	0.5	0.5	1	0
Colorado	37	Southeastern  Board of Cooperative Education Services	Alternative, not IHE-based	13	8	5	13	0	0.615384615	0.384615385	1	0
Colorado	38	Stanley British Primary School	Alternative, not IHE-based	48	9	39	37	11	0.1875	0.8125	0.770833333	0.229166667
Colorado	04	The Colorado College	Traditional	15	5	10	14	1	0.333333333	0.666666667	0.933333333	0.066666667
Colorado	10	University of Colorado - Boulder	Traditional	326	90	236	276	44	0.27607362	0.72392638	0.8625	0.1375
Colorado	11	University of Colorado - Colorado Springs	Traditional	103	18	85	94	9	0.174757282	0.825242718	0.912621359	0.087378641
Colorado	11	University of Colorado - Colorado Springs	Alternative, IHE-based	12	4	8	8	4	0.333333333	0.666666667	0.666666667	0.333333333
Colorado	12	University of Colorado - Denver	Traditional	281	60	221	217	49	0.213523132	0.786476868	0.815789474	0.184210526
Colorado	12	University of Colorado - Denver	Alternative, IHE-based	197	60	137	135	55	0.304568528	0.695431472	0.710526316	0.289473684
Colorado	13	University of Denver	Traditional	33	15	18	24	8	0.454545455	0.545454545	0.75	0.25
Colorado	14	University of Northern Colorado	Traditional	1931	414	1517	1239	419	0.214396686	0.785603314	0.747285887	0.252714113
Colorado	15	University of Phoenix - CO	Traditional	204	40	164	80	40	0.196078431	0.803921569	0.666666667	0.333333333
Colorado	41	West Central Licensing Program	Alternative, not IHE-based	12	5	7	0	0	0.416666667	0.583333333
Colorado	17	Western State Colorado University	Traditional	4	1	3	3	1	0.25	0.75	0.75	0.25
Colorado	17	Western State Colorado University	Alternative, IHE-based	2	1	1	2	0	0.5	0.5	1	0
Connecticut	3001	Albertus Magnus College	Traditional	6	1	5	6	0	0.166666667	0.833333333	1	0
Connecticut	3007	Alternate Route to Certification--OHE	Alternative, not IHE-based	6	4	2	2	4	0.666666667	0.333333333	0.333333333	0.666666667
Connecticut	3898	Central Connecticut State Univ	Traditional	493	164	329	425	64	0.332657201	0.667342799	0.869120654	0.130879346
Connecticut	3004	Charter Oak State College ECE ARC	Alternative, IHE-based	3	0	3	2	1	0	1	0.666666667	0.333333333
Connecticut	3284	Connecticut College	Traditional	39	5	34	32	7	0.128205128	0.871794872	0.820512821	0.179487179
Connecticut	3966	Eastern Connecticut State Univ	Traditional	347	76	271	307	44	0.219020173	0.780979827	0.874643875	0.125356125
Connecticut	3390	Fairfield University	Traditional	175	28	147	57	10	0.16	0.84	0.850746269	0.149253731
Connecticut	3528	Mitchell College	Traditional	6	0	6	6	0	0	1	1	0
Connecticut	3006	Quinnipiac University	Traditional	117	23	94	109	9	0.196581197	0.803418803	0.923728814	0.076271186
Connecticut	3780	Sacred Heart University	Traditional	258	56	202	201	33	0.217054264	0.782945736	0.858974359	0.141025641
Connecticut	3662	Southern Connecticut State Univ	Traditional	458	63	395	346	85	0.137554585	0.862445415	0.802784223	0.197215777
Connecticut	3705	Teach for America - CT	Alternative, not IHE-based	86	16	70	53	33	0.186046512	0.813953488	0.61627907	0.38372093
Connecticut	3914	University of Bridgeport	Traditional	196	69	127	148	48	0.352040816	0.647959184	0.755102041	0.244897959
Connecticut	3915	University of Connecticut	Traditional	435	103	332	308	57	0.236781609	0.763218391	0.843835616	0.156164384
Connecticut	3436	University of Hartford	Traditional	209	31	178	163	39	0.148325359	0.851674641	0.806930693	0.193069307
Connecticut	3663	University of New Haven	Traditional	209	72	137	158	32	0.344497608	0.655502392	0.831578947	0.168421053
Connecticut	3754	University of Saint Joseph	Traditional	187	25	162	130	19	0.13368984	0.86631016	0.872483221	0.127516779
Connecticut	3350	Western Connecticut State Univ	Traditional	217	66	151	170	45	0.304147465	0.695852535	0.790697674	0.209302326
Delaware	7065	DE Alternative Routes to Certification	Alternative, not IHE-based	150	55	95	106	44	0.366666667	0.633333333	0.706666667	0.293333333
Delaware	5153	Delaware State University	Traditional	44	10	34	15	29	0.227272727	0.772727273	0.340909091	0.659090909
Delaware	5811	University of Delaware	Traditional	892	172	720	753	131	0.192825112	0.807174888	0.851809955	0.148190045
Delaware	5894	Wesley College	Traditional	29	6	23	20	9	0.206896552	0.793103448	0.689655172	0.310344828
Delaware	5925	Wilmington University	Traditional	844	192	652	531	157	0.227488152	0.772511848	0.771802326	0.228197674
District of Columbia	5007	American University	Traditional	78	22	56	51	22	0.282051282	0.717948718	0.698630137	0.301369863
District of Columbia	5007	American University	Alternative, IHE-based	0	0	0	0	0
District of Columbia	5930	Capitol Teaching Residency	Alternative, not IHE-based	66	10	56	24	36	0.151515152	0.848484848	0.4	0.6
District of Columbia	5104	Catholic University of America	Traditional	66	9	57	39	20	0.136363636	0.863636364	0.661016949	0.338983051
District of Columbia	5119	Center for Inspired Teaching	Alternative, not IHE-based	30	7	23	12	18	0.233333333	0.766666667	0.4	0.6
District of Columbia	5240	Gallaudet University	Traditional	39	10	29	24	14	0.256410256	0.743589744	0.631578947	0.368421053
District of Columbia	5297	Howard University	Traditional	62	9	53	1	61	0.14516129	0.85483871	0.016129032	0.983870968
District of Columbia	5795	Teach for America	Alternative, not IHE-based	0	0	0	0	0
District of Columbia	5951	TEACH-NOW	Alternative, not IHE-based	212	83	129	113	86	0.391509434	0.608490566	0.567839196	0.432160804
District of Columbia	5246	The George Washington University	Traditional	127	25	102	64	59	0.196850394	0.803149606	0.520325203	0.479674797
District of Columbia	5246	The George Washington University	Alternative, IHE-based	23	2	21	11	14	0.086956522	0.913043478	0.44	0.56
District of Columbia	5127	TNTP Academy	Alternative, not IHE-based	260	76	174	112	124	0.304	0.696	0.474576271	0.525423729
District of Columbia	5796	Trinity Washington University	Traditional	114	26	88	47	67	0.228070175	0.771929825	0.412280702	0.587719298
District of Columbia	5929	University of the District of Columbia	Traditional	9	5	2	2	7	0.714285714	0.285714286	0.222222222	0.777777778
District of Columbia	5950	Urban Teachers	Alternative, not IHE-based	119	30	89	59	58	0.25210084	0.74789916	0.504273504	0.495726496
Florida	4007	Ave Maria University	Traditional	2	0	2	2	0	0	1	1	0
Florida	2566	Baptist College of Florida	Traditional	6	1	3	0	0	0.25	0.75
Florida	5053	Barry University	Traditional	42	2	40	6	12	0.047619048	0.952380952	0.333333333	0.666666667
Florida	5061	Bethune-Cookman University	Traditional	27	9	18	0	27	0.333333333	0.666666667	0	1
Florida	2010	Broward College	Traditional	331	65	263	99	217	0.198170732	0.801829268	0.313291139	0.686708861
Florida	2010	Broward College	Alternative, IHE-based	184	55	122	60	105	0.310734463	0.689265537	0.363636364	0.636363636
Florida	5005	Chipola College	Traditional	49	10	39	41	4	0.204081633	0.795918367	0.911111111	0.088888889
Florida	5005	Chipola College	Alternative, IHE-based	13	3	10	11	1	0.230769231	0.769230769	0.916666667	0.083333333
Florida	5142	Clearwater Christian College	Traditional	6	2	4	6	0	0.333333333	0.666666667	1	0
Florida	2030	College of Central Florida	Traditional	34	2	32	26	7	0.058823529	0.941176471	0.787878788	0.212121212
Florida	2030	College of Central Florida	Alternative, IHE-based	0	0	0	0	0
Florida	2040	Daytona State College	Traditional	150	25	125	128	22	0.166666667	0.833333333	0.853333333	0.146666667
Florida	2040	Daytona State College	Alternative, IHE-based	45	12	33	36	9	0.266666667	0.733333333	0.8	0.2
Florida	75	District Alternative Certification Program	Alternative, not IHE-based	1086	393	693	699	387	0.361878453	0.638121547	0.643646409	0.356353591
Florida	5182	Edward Waters College	Traditional	9	1	8	0	9	0.111111111	0.888888889	0	1
Florida	5235	Flagler College	Traditional	139	12	127	118	21	0.086330935	0.913669065	0.848920863	0.151079137
Florida	5215	Florida A&M University	Traditional	94	29	65	5	86	0.308510638	0.691489362	0.054945055	0.945054945
Florida	5229	Florida Atlantic University	Traditional	670	94	576	396	266	0.140298507	0.859701493	0.598187311	0.401812689
Florida	5003	Florida College	Traditional	3	1	2	1	1	0.333333333	0.666666667	0.5	0.5
Florida	2200	Florida Gateway College	Alternative, IHE-based	34	10	23	23	8	0.303030303	0.696969697	0.741935484	0.258064516
Florida	5001	Florida Gulf Coast University	Traditional	666	111	555	516	140	0.166666667	0.833333333	0.786585366	0.213414634
Florida	5001	Florida Gulf Coast University	Alternative, IHE-based	126	39	87	102	22	0.30952381	0.69047619	0.822580645	0.177419355
Florida	5080	Florida Institute of Technology	Traditional	4	2	2	4	0	0.5	0.5	1	0
Florida	5206	Florida International University	Traditional	353	44	309	39	299	0.124645892	0.875354108	0.115384615	0.884615385
Florida	5217	Florida Memorial University	Traditional	15	2	13	0	15	0.133333333	0.866666667	0	1
Florida	5218	Florida Southern College	Traditional	42	6	36	36	6	0.142857143	0.857142857	0.857142857	0.142857143
Florida	2050	Florida Southwestern State College	Traditional	160	26	134	114	41	0.1625	0.8375	0.735483871	0.264516129
Florida	2060	Florida State College at Jacksonville	Traditional	198	15	183	116	60	0.075757576	0.924242424	0.659090909	0.340909091
Florida	5219	Florida State University	Traditional	589	117	472	440	136	0.198641766	0.801358234	0.763888889	0.236111111
Florida	2080	Gulf Coast State College	Alternative, IHE-based	13	5	8	10	2	0.384615385	0.615384615	0.833333333	0.166666667
Florida	2090	Hillsborough Community College	Alternative, IHE-based	283	59	220	142	109	0.211469534	0.788530466	0.565737052	0.434262948
Florida	2100	Indian River State College	Traditional	154	42	111	110	39	0.274509804	0.725490196	0.738255034	0.261744966
Florida	2100	Indian River State College	Alternative, IHE-based	100	74	23	66	29	0.762886598	0.237113402	0.694736842	0.305263158
Florida	5331	Jacksonville University	Traditional	13	0	13	10	3	0	1	0.769230769	0.230769231
Florida	5009	Keiser University	Traditional	1	0	1	0	1	0	1	0	1
Florida	2300	Lake-Sumter State College	Alternative, IHE-based	29	7	22	21	3	0.24137931	0.75862069	0.875	0.125
Florida	1505	Lynn University	Traditional	11	2	9	9	0	0.181818182	0.818181818	1	0
Florida	5004	Miami Dade College	Traditional	366	69	297	42	311	0.18852459	0.81147541	0.11898017	0.88101983
Florida	5004	Miami Dade College	Alternative, IHE-based	58	20	38	10	45	0.344827586	0.655172414	0.181818182	0.818181818
Florida	2600	Northwest Florida State College	Traditional	77	17	60	62	13	0.220779221	0.779220779	0.826666667	0.173333333
Florida	5514	Nova Southeastern University	Traditional	1117	92	861	211	389	0.096537251	0.903462749	0.351666667	0.648333333
Florida	5553	Palm Beach Atlantic University	Traditional	51	10	39	10	7	0.204081633	0.795918367	0.588235294	0.411764706
Florida	2700	Palm Beach State College	Alternative, IHE-based	121	26	92	62	43	0.220338983	0.779661017	0.59047619	0.40952381
Florida	2800	Pasco Hernando Community College	Alternative, IHE-based	67	19	48	54	11	0.28358209	0.71641791	0.830769231	0.169230769
Florida	2900	Pensacola State College	Alternative, IHE-based	29	8	20	21	8	0.285714286	0.714285714	0.724137931	0.275862069
Florida	2222	Polk State College	Alternative, IHE-based	193	39	121	93	82	0.24375	0.75625	0.531428571	0.468571429
Florida	5572	Rollins College	Traditional	51	7	44	34	16	0.137254902	0.862745098	0.68	0.32
Florida	5638	Saint Leo University	Traditional	311	28	283	193	52	0.090032154	0.909967846	0.787755102	0.212244898
Florida	2333	Santa Fe College	Alternative, IHE-based	65	20	45	51	14	0.307692308	0.692307692	0.784615385	0.215384615
Florida	2444	Seminole State College	Alternative, IHE-based	109	27	81	64	43	0.25	0.75	0.598130841	0.401869159
Florida	1521	Southeastern University	Traditional	56	4	52	45	8	0.071428571	0.928571429	0.849056604	0.150943396
Florida	5011	Southern Technical College	Traditional	58	8	50	17	32	0.137931034	0.862068966	0.346938776	0.653061224
Florida	2666	St. Johns River State College	Traditional	63	3	60	52	10	0.047619048	0.952380952	0.838709677	0.161290323
Florida	2666	St. Johns River State College	Alternative, IHE-based	83	24	52	62	16	0.315789474	0.684210526	0.794871795	0.205128205
Florida	5002	St. Petersburg College	Traditional	339	59	275	270	58	0.176646707	0.823353293	0.823170732	0.176829268
Florida	5002	St. Petersburg College	Alternative, IHE-based	36	12	24	33	3	0.333333333	0.666666667	0.916666667	0.083333333
Florida	2400	State College of Florida, Manatee-Sarasota	Alternative, IHE-based	65	21	44	41	16	0.323076923	0.676923077	0.719298246	0.280701754
Florida	5630	Stetson University	Traditional	41	6	35	6	3	0.146341463	0.853658537	0.666666667	0.333333333
Florida	5010	Teacher Education University	Alternative, IHE-based	18	1	17	1	0	0.055555556	0.944444444	1	0
Florida	5233	University of Central Florida	Traditional	1682	240	1442	1134	511	0.142687277	0.857312723	0.689361702	0.310638298
Florida	5812	University of Florida	Traditional	438	61	377	323	107	0.139269406	0.860730594	0.751162791	0.248837209
Florida	5812	University of Florida	Alternative, IHE-based	23	5	18	14	7	0.217391304	0.782608696	0.666666667	0.333333333
Florida	5815	University of Miami	Traditional	14	1	13	0	12	0.071428571	0.928571429	0	1
Florida	5490	University of North Florida	Traditional	468	73	395	0	48	0.155982906	0.844017094	0	1
Florida	5490	University of North Florida	Alternative, IHE-based	225	66	159	163	57	0.293333333	0.706666667	0.740909091	0.259090909
